"Commit","Variabilidades"
"af51f3d70001f1be52ecc88345dd70a135516b7a",1
"afeda3856778993032e8d2b25699b96e10819873",8
"b37c37b46cce44444711a2ffcf50b1c68badadd1",2
"b5f4eb0a67643b37e1430ca3fc647dc9b5fdeb3f",1
"b6e45f1988715cf0dd4ae1e08487d2119893097e",7
"b861161f2a377be7769019d56cadb4fbb3dd1226",5
"b8b0d8049003f0702e9642533b993004269b2bc9",4
"bb8c5b08dc82fc6bcd160f94a71d72eba34a3da4",11
"bbc6740ff231609de9593f19247e455916c57ee6",3
"bbc85ba0dc0cae96cf02b46b3fcdadd884892612",90
"bcebc7f2d6d2744ad54b7b7f1e7183a77210316f",1
"bd2ccaf545d7c1e4ac5792666eaae4f2b09cfa81",2
"bd87d48f51cfbe6983fe4e0f9f446a0725c7c190",8
"bfe98b4b4acea3caefc5a8354a4ed8afee7ad75a",1
"c00dd6f2e01b7dcaf0fe77c4ee83337ff9b31956",3
"c1edc273f9e226fc7350c58c9d37917cbbc96e96",3
"c264287f259e4105ff4f775b76bfd2679191b7b0",1
"c27f0edd6b5adf3763663802b0fa3755e9f35b7c",9
"c2b9b5b813d1bcb34c7e3fdb6ea1a34dfbcbae5d",19
"c5d6e5834c21f9f996d7db51e4ee3dfb144e2e1d",2
"c65f0eea4c2387dc435671bcc5ef138882139067",16
"c7cb82fa31f7acfb0cf0dbe6a49494f1be7f2c92",1
"c9a10e898000863701ec746417c0165ff058cc13",3
"ca31ab075c55a7a09cf0b4fb822353e8c278110f",9
"ca908f8aba3681950d8cb9375d269a1eb387fbe2",1
"cbfd151ef37694b901be2ebb5a8dab25a56a9f41",2
"cca75f0583fa7ac4c1cb98826b25c0e6bc1519d1",2
"cd0edc7a1e6292b9cb7c5fe92c6732203fc933be",1
"cd2a5aa621cf774f4800d7e37a0d3e185c54b52d",4
"ce3e6dfde59c6fd419450db81fbbf5d16b35485c",6
"cee13749b1c0ce88a202c48128ae539672a45c2e",3
"cf6d680f07190c1a9c72ea9ab6028220c21bc7ef",2
"d0f35cd5af19d478d43f62b137a3f7086a29549c",1
"d102b72ed4d3df9fc87c3ed6ff03e5dedbf31241",7
"d1c845b83fa2aaf14da9d25a8fecff21481d4e28",5
"d28b7ecbfd880b1efce6c8e5b8f0fb03f9a0e846",1
"d340713c1c8af4f78117fc583379b96a3476b94f",1
"d3f4d7000aedb198772dcc8c0b5bfca1bffb5fa8",6
"d49ef1cc85b34e1dc738acf852377b830304069d",11
"d4cdab4c7b57b825d080777e5876f340963781d4",1
"d4eabe26e2b6759ac76327ee7816c5542e4c963a",1
"d549f18189266717fdc4d5f53913866457f2522f",1
"d5a7db84fea04cee78820498aafea2342a0adcc1",4
"d5f0b7a3193a5a4aabd3486ae48f8cac4635bd3d",23
"d63666ad4dc6ed4555eb2530581d2d452b4d4926",1
"d7574a5012d396eb4b5660f835dd9c87ae246abe",1
"d912abf0bc10e848878ec6d50b35f183787d765b",2
"d98fb8ac7854e9b7906e7d1e65cf446ba6c78432",2
"db6584256f64d21da2dbd8fb26a32b64de355e84",1
"dba15df4e9b780c02897c3f5d5fc1210e2a2af81",2
"de9c3bc286d5bffb69c8848931b471419f8c0b75",2
"e0272f17a1a189c940d7b1cce97c0abf0293ae53",22
"e14728c493ea09bd39717fe68fe56a0614f050db",7
"e22252c7b0e93790d0f1e31b6f2e6fa0453492b9",1
"e239aabeda5620756319b32f1ec3291a5231986a",2
"e31f3896332bceb31ecdfeec442d411eeaaeca1d",1
"e79a09009cb3f15bcc8d0675f31415871f4bbbd9",1
"e8a44480db898af9df7758cae7095d0c3428d310",37
"e9a9e769b84c1709846ebc694ffde7dd760ab3fd",1
"ea6592c4418511631dd77545d00a5154bc441eac",5
"ea85503bb8ef438abfc09d86a56614cb5b92ca2b",2
"ea97e33117f6a28f94d37d067c2a8309a67fc654",1
"ebecc02a78213d207d5f4da8b617ff4fd80fb3e2",5
"ece81dc37c3ef0f4d4ccc73706886c14c6c88d3d",1
"ed0f44832cda8abaaac863d2112e78d37ed3c205",13
"ed38f62c1c4b3890395386cb77f757631a53db68",3
"ed45579bf731b6f693fe0a95c643a20f7acb3c10",1
"ed49a03c5c433fc8e2b100f83bc85c4b329a8078",1
"edad4af368a5ffa51355edb8241c0912b06ba47e",67
"edf4bfe7b8a754180e2526a15ae0f7ecf1028cb4",5
"f127170aaa7a61956414a252f5f353221baba653",3
"f22f6de53d3017b096a1f7e7be1f2c4d820d9ae7",19
"f33a98f50f880edee30d52b6819a76373f0d13a3",1
"f4d9b1271ccfcb8489106e9e84681538ea8a6d70",17
"f511347642d5d8c0aaa8dbe65e679d854ab38a83",1
"f7162f85f2d5fee1938e7450fdfce720bcaff354",1
"f76a4705a8a9412d70b8bce8e1b4272c56f87e9a",3
"fa84df4244d15d67e63d8951eb110d0e288383c9",31
"fb5c61eea7d4fd8511b352e17fdde0d86bf41fb0",15
"fcb7928ba92b37cb9e8f11e6eca645681310c4e4",2
"fe1bd615855901372ac008680ca272995a7ebe17",1
"fe7b206d9a1c1c401690447b4b79470a195c3c51",1
"fea49febf7fd6f04a0903a716dd192e50208722e",4
"ff5a1c92947333f46f167950c0088d305983f3b3",14
"ffeaa96e64e4d7641678e17bf135068544154129",15
"fffe0ca681a9ef69f0a59484e629c37a8321f27c",7
