"Commit","EhAutor","Arquivo"
"6690011811a527af9cbce97a48120a1b6510efc2","Colaborador",1
"67350580248bd9fe405348f25fe1cc3c94f76918","Colaborador",1
"677819fe6682f4623933fcdb0043efe22a9e2425","Colaborador",1
"67806d44c18d6fdbfc28e499fc3eb156a8067f43","Colaborador",1
"678585685882053559043e7c4857ee69881f9b58","Colaborador",1
"67dba43998b29d2b74d921c27b4dd3203cbc4d8f","Colaborador",1
"685d79e27a3edde213ea581319ca6d116063bf7a","Colaborador",1
"68a80b10fe5dd2db7b2b45a996105182d5e9d5b9","Colaborador",1
"68dfa9e52604b669ac9895ff5ccbecd99e3ddc47","Colaborador",1
"68f4ea74230714d26d3b4fcdc7392eb753a68cfa","Colaborador",1
"6954141484eaea8fdeb45f8741a50e352c1ad5a5","Colaborador",1
"6a9c2cefdd6c5ac3bb5bdb430ff6f9a6cf1fb5f4","Autor",1
"6b5abbe58e22140b81af76f9e8346568006a45d4","Colaborador",1
"6b60a31ebfbdeebdced107edced475a46f8e8086","Colaborador",1
"6ba9088de956b39758df274d5b689dcd7330811a","Colaborador",1
"6bb02b28a157e9716f26d664bb6d60246737eed3","Colaborador",1
"6bdaf38d1283bc6436f6887c656030fde798aee3","Colaborador",1
"6bdea98992d3b0c71c6473aa3e1786439168dad2","Colaborador",1
"6c3d5bd2a0fadf948cc282b95406aa0641257686","Colaborador",1
"6c7459e455a4f7d95c7700e9326bb12396e6eb1f","Colaborador",1
"6c7c5a04b8aa27e33e33746471811b840c1fa6d2","Colaborador",1
