"Commit","EhAutor","Arquivo"
"4375aba174838859d93fa1baec53afcd1ac66362","Autor",1
"43def72d5b810f210d32e033fc13f47beec30030","Autor",1
"4485ea7563d0d255d5269b2fe5cd65a5484990d1","Colaborador",1
"44f56b034fa4465c8f72f8dd60f8e8c8a69b3623","Autor",1
"451cdd15790a3d2db7bc96fea7cf718f3c983368","Autor",1
"4540232e78dd040f56d5e391856b5376fd6a5563","Autor",1
"45849a4864c00fc26f1ebc186c96122ead0e3385","Colaborador",1
"45d91e48e43eeb2f17b89e4009c93d858c0fa5e0","Autor",1
"45f0cf0bf3a553ba8ff303a2c9246a3e23879e4a","Autor",1
"463d1c64356ea23b54f506bb990732b6cf887db3","Colaborador",1
"4698bb93591adc473814cddeac1eede775810cdb","Autor",1
"46b9a28f87b6ada44c8157799134e14da66a3e76","Colaborador",1
"4706cc5f600b389e7623972b0e6b5ba8482d6d6a","Colaborador",1
"471a521f48da6d638db3d844d7cf539392dc90d5","Autor",1
"472e7a81a9839e36fb85e6c70617d06552164b1e","Autor",1
"475300d1aa61c26f1473ee7cf472e0f31398b2d6","Colaborador",1
"476698f118154a214ed24f9dbcbbcf2b5dee8103","Colaborador",1
"477a060821919a647241f90241c26c60f5cf67a6","Autor",1
"4793e43461537a2218136b24d1d71cc4c1ef0d7d","Colaborador",1
"480de71283dceb131c160d1128f2a60104b9a5cd","Autor",1
"4880a44903bf314e324a7fd95f7be1bf91f857b1","Autor",1
"48913fac4622a238a2a01e08d6da6e6021b94fb6","Autor",1
"48aac3ab07e6d27a70b4d7b45efce7a3e18dae7a","Colaborador",1
"48bf0071e4f4efd3c63daca8d24dd73a470fce89","Autor",1
"496a28f197afa8f6330e0d41428e28647eff2143","Autor",1
"4980987578a8f84ceb54b343b34685c278ba8c00","Autor",1
"49dfcddc2abae19a11d425c5c06ca9f45fe4440f","Autor",1
"49e0a440edef81ec2eeb1494e1bb3e750d8c7cc4","Colaborador",1
"4a10b6a85a48148aa238dc14c91fdd232a3c0b62","Colaborador",1
"4aa63aaafb23712a846eda69d40302f452552f41","Autor",1
"4b8cbba24bd928210de191192afd5ea49dd1020f","Autor",1
"4b94e01ecc8b3bc1c6e96a908a807c89d21c5288","Colaborador",1
"4be784a91e9b446181f2023588a88b5dc74f9696","Colaborador",1
"4be8052cf64c685c64bdce38954eacc2db6737d0","Autor",1
"4c04989bd1bf23bb8dc8696eb482596e25e72fd1","Colaborador",1
"4c49705c16da49d5ab9fffe6023ea8e19c91e345","Autor",1
"4c741ce8537369b033635f5d14d1fe4920b7326b","Colaborador",1
"4d257fd79ce90c3a9ff37fc6db1ab8266159947d","Colaborador",1
"4d55315487fb1342ef4bd0fcf3d37d24e2b25b6e","Autor",1
"4e281097162948e16f569d7b7ec66c6ebfa30ce9","Autor",1
"4e6e5e54c5487a6c20f39f1c786d33c09e718402","Autor",1
"4e876d4153df8ee87778a3367ce2332cee8914ac","Autor",1
"4ec620bfaca849c5b2c555c69a378cd90e7f852c","Colaborador",1
"4f377b792c02f7b4bffe113e0be0682ec7af566f","Colaborador",1
"4f9a6950513e6d4fd6412c30cc6a57c78053be36","Colaborador",1
"4f9b5ccd3ed0391c551fd6d7a3d998b80fe244f9","Colaborador",1
"503e8d7859771ba4588e3877263be2819434be8a","Autor",1
"50bb61a04157f9b1ba8d6ba601e9a54a9282a655","Autor",1
"51a7fd577c802cfabb293dccb106687eba2afd8d","Colaborador",1
"52566836a061db8f46b1f3f133cbfdadf5225490","Colaborador",1
"52c5b05713d3159464f5ba40a902ab12ac253aca","Colaborador",1
"52d5978d64fdc17f522e30b875b74c1900587524","Autor",1
"535f6b4afbb429e579a3e3077fcfc0970c530181","Autor",1
"535f6b4afbb429e579a3e3077fcfc0970c530181","Colaborador",1
"5484e45e8208e8e52de440b73aafebc839eb9170","Colaborador",1
"5527654703304a718fc2a1852500c9b0ae7ad943","Colaborador",1
"5616992ca0a9217b19d936ded300f4cfc71d7386","Autor",1
"5646b353ea0ef97da4a423e3a25bf366057d9b42","Autor",1
"566cbdb024bf536295eda3206594657d12bcbf04","Autor",1
"56f01bbc7f5f5c14e87126c68384b6cf6ecdebdb","Colaborador",1
"577928e8eb497abd2eabe4a4b35e42122584b6d6","Colaborador",1
"577ab12a13cbe66726e85d620ad7878ec6072db6","Colaborador",1
"582a8585ffdd9bc150ac91a7e8c4de5cd2a11083","Autor",1
"587c7383ba81cf0f800b453fddf3009a76567036","Autor",1
"58bc3f82761fd0dbca32c1963127d9f0df4690ee","Colaborador",1
"58cf85f5d199330a8bbbaacedcc8a3f9867b3f2b","Autor",1
"5933f9b3c552fce85dc98bdfc69bd51889b75021","Autor",1
"594987c29e6ba77042a6422dc15575914f596cac","Autor",1
"59835b5eb129fff2fe244748a2dd0df0ab45e7d4","Colaborador",1
"59f4041ff3fe6ca79c0e38090bd5382f52914ab2","Colaborador",1
"5a0462688ce82ea879757a34123d094d83cf7be9","Autor",1
"5a1970e5d1980443115826cad343e677a2395a26","Colaborador",1
"5a654a0b7ccedca85db68099df65ba1c887819a6","Autor",1
"5ada6b02bd4b3ffa6f6a470c4f53b7019c73e498","Autor",1
"5b706ac03393dababbd3c9c94f72c7c8db321f87","Autor",1
"5b7456de05baad990c569c4e74489065657eeafe","Autor",1
"5c472203d79306454bf5295db720b8d8b64cdc96","Autor",1
"5ca2b5e1d4a124f634e678fb52568621fd906a7f","Autor",1
"5d27591a4960de08528e6211e5473e8db07d846f","Colaborador",1
"5dde1fafb5b7bc8abd4a0feee2e7fd153b13eee7","Autor",1
"5e0a58be53a6319b7be0c28fb95c2e7f898298be","Autor",1
"5e1c8a7725344640ccfd15fb305867266523e2be","Autor",1
"5e1ebf3c05ff2f810c16a671de17d360e1588108","Autor",1
"5e309192917f958f2f64824833561d9ed2f18f1f","Colaborador",1
"5e5f5564ee65743a586a82f54fed8ea4f0ac9e6b","Autor",1
"5f310af7c0f5800506473769587a15eb42cc1798","Autor",1
"5f9d9c12a37affedc191099673c47483d3706f24","Autor",1
"5fc77ca27a66a636dacfe25bea544c173ebda33e","Colaborador",1
"607e1897efa3480f81aa8d09427fc1b7d84be13f","Autor",1
"611b8fc303a53e2c9d03917ba760d7dcd48c4709","Colaborador",1
"616180e9ac32e40ad4f0421b5f50a6bf4fb714cf","Autor",1
"616904e00f0343a6c373599ee6a0b73a56a5d319","Autor",1
"616904e00f0343a6c373599ee6a0b73a56a5d319","Colaborador",1
"619a2d65829581ecc3df3508746531710498773f","Colaborador",1
"623e10d7a05202d8d4b2f19c921b14c14ae23df5","Autor",1
"628b5734e11ab5d5f05fa5afb8a348feabdd0638","Colaborador",1
"634b77abf53657946e532d572846b8ef2c02fa47","Autor",1
"63ed53e31af6896a710ec85823a9ee0cc21279be","Colaborador",1
"64b48a96f48237a3ec736ff37cbea268d0110b70","Autor",1
"64e823f83a0f9ad67635a3d3df49b46d1872a42b","Autor",1
"658b9d01318681bec48bc88c9d7e053e34b344c8","Colaborador",1
"66369196235579e5270dd24731e9051372ac2066","Autor",1
"669ff2e079b772fce21f3f41d6b3d868c78c9ef7","Colaborador",1
"6702e1413bde474bf244e6b1b9ab3d630f928428","Colaborador",1
"67e072e6184f4d69d3b7036d276f9a668872e33a","Colaborador",1
"67e940676d62b0b0a183f3a31e8f09028b550d07","Autor",1
"67f89abffc5b87bfbd2f7bb4ca5c4a09e3cb7c04","Autor",1
"67fcc001258484bab8efe53dd0c455dcb5bb87f1","Colaborador",1
"6804b1df00a5bc536c7ddee771bd08bd01646c78","Autor",1
"680d3fcec5b4f54d9063f9f1f363346c9079f9d3","Colaborador",1
"681b2f2bc99d7535ea7d5c2b75015a631b2b3f40","Autor",1
"683e33459980a50a44e95acf7d4691b2e9a78a58","Autor",1
"685973a3cac12bb8d3532bd5de36ee827c280b5d","Autor",1
"688a17372f3477a012325040f4ce5143682fbe46","Colaborador",1
"688c2b62049d2bb79fb6850def1a981da66a2af7","Autor",1
"68b32499f963e583404fe9d3acfc0c604d2302fb","Autor",1
"691939dbdc6dfbe8eeddc4183991920046e8acb1","Autor",1
"69f4ad2b4b08b760e491c09c6fec92699545498e","Colaborador",1
"6a5411c2f16a2f5a148b18e2a5c33296fad435de","Autor",1
"6a56aba0c359bd3f775be32d9645df3475484e5d","Autor",1
"6a6c1c0511f209606fe93a3acd18e38acc70d618","Autor",1
"6a92322143d8790d146fd97e92e8dcd6de598ca1","Colaborador",1
"6a9cea140414b57ac60ea844b14a6b2b661297cc","Colaborador",1
"6b22f2f104559b3d4f6499b9e82f449880b2401c","Autor",1
"6b22f2f104559b3d4f6499b9e82f449880b2401c","Colaborador",1
"6b8bbdabde11e484726520b97ef439b21eb2ffee","Autor",1
"6bbfe1e43ef84eaba9a95b61108ca3e2a76861b3","Colaborador",1
"6c2da0981456befc89856f97e7ab64d0b1ec68f6","Autor",1
"6c315170732ee064941f0de2204177a771db0efb","Colaborador",1
"6c573e5e00c7d878d143ef9fddb99497892826a5","Colaborador",1
"6ca28bab2b84bea3c8604f90162352b0c5f9058e","Colaborador",1
"6cb5af487fc0f414dc3467370c26ebd399df481a","Colaborador",1
"6d6fc095ab5b771a3b935c1c7e21449a0bf0397c","Colaborador",1
"6e6921c55293927c293e1c6e201dc591c7a10e65","Colaborador",1
"6e6e8792defb190ee6305cc54aeb5fa9b928227e","Autor",1
"6e747478d42a88c132a0ca6d8085ecd948cdc91e","Colaborador",1
"6ebc331215a615831c41ba46d5b9d74d7a76e455","Colaborador",1
"6f454d0008da9e7b2f93fcfb0d943261c58cceaf","Colaborador",1
"6fcfd96b536279b2fc02012ef89dd34705c36641","Autor",1
"7078063491ee995c48f76dbe11af9e3c5d2f12d7","Colaborador",1
"708b5fc223dc80c005ab1aca72dd866558a22316","Autor",1
"70e1bd247d65c866a0fde4de73e1e53ef4e80d80","Autor",1
"7174ca4d15db93e530f1bad77dfb14b2cfb138c6","Colaborador",1
