"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total","Perc_Especialista","Perc_Generalista","Perc_Misto"
"2009-10-01","Ludovic.Rousseau","Misto",0,3,10,13,0,23.0769230769231,76.9230769230769
"2009-10-01","Martin","Misto",0,3,10,13,0,23.0769230769231,76.9230769230769
"2009-10-01","S","Generalista",0,3,10,13,0,23.0769230769231,76.9230769230769
"2009-11-01","Martin","Misto",0,3,10,13,0,23.0769230769231,76.9230769230769
"2009-11-01","S","Generalista",0,3,11,14,0,21.4285714285714,78.5714285714286
"2009-11-01","Viktor.Tarasov","Misto",0,3,11,14,0,21.4285714285714,78.5714285714286
"2009-12-01","Aj","Misto",0,3,11,14,0,21.4285714285714,78.5714285714286
"2009-12-01","Viktor.Tarasov","Misto",0,3,11,14,0,21.4285714285714,78.5714285714286
"2010-01-01","Martin","Misto",0,3,11,14,0,21.4285714285714,78.5714285714286
"2010-01-01","Viktor.Tarasov","Misto",0,3,11,14,0,21.4285714285714,78.5714285714286
"2010-02-01","Aj","Misto",0,3,11,14,0,21.4285714285714,78.5714285714286
"2010-02-01","Alonbl","Misto",0,3,12,15,0,20,80
"2010-02-01","Flc","Misto",0,3,12,15,0,20,80
"2010-02-01","Martin","Misto",0,3,12,15,0,20,80
"2010-02-01","S","Generalista",0,3,12,15,0,20,80
"2010-02-01","Viktor.Tarasov","Misto",0,3,12,15,0,20,80
"2010-03-01","Aj","Misto",0,3,12,15,0,20,80
"2010-03-01","Flc","Misto",0,3,12,15,0,20,80
"2010-03-01","Ludovic.Rousseau","Misto",0,3,12,15,0,20,80
"2010-03-01","Viktor.Tarasov","Misto",0,3,12,15,0,20,80
"2010-04-01","Ludovic.Rousseau","Misto",0,3,12,15,0,20,80
"2010-04-01","Martin","Misto",0,3,12,15,0,20,80
"2010-04-01","Viktor.Tarasov","Misto",0,3,12,15,0,20,80
"2010-05-01","Martin","Misto",0,3,12,15,0,20,80
"2010-05-01","Viktor.Tarasov","Misto",0,3,12,15,0,20,80
"2010-06-01","Martin","Misto",0,3,12,15,0,20,80
"2010-07-01","Flc","Misto",0,3,12,15,0,20,80
"2010-07-01","Martin","Misto",0,3,13,16,0,18.75,81.25
"2010-07-01","Viktor.Tarasov","Misto",0,3,13,16,0,18.75,81.25
"2010-08-01","Ep","Misto",0,3,13,16,0,18.75,81.25
"2010-08-01","Ludovic.Rousseau","Misto",1,3,13,17,5.88235294117647,17.6470588235294,76.4705882352941
"2010-08-01","Martin","Misto",1,3,13,17,5.88235294117647,17.6470588235294,76.4705882352941
"2010-09-01","Dengert","Especialista",1,3,13,17,5.88235294117647,17.6470588235294,76.4705882352941
"2010-09-01","Ep","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-09-01","Flc","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-09-01","Ludovic.Rousseau","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-09-01","Martin","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-09-01","S","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-09-01","Viktor.Tarasov","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-10-01","Flc","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-10-01","Martin","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-11-01","Martin","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-12-01","Ep","Misto",1,2,14,17,5.88235294117647,11.7647058823529,82.3529411764706
"2010-12-01","Ludovic.Rousseau","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2010-12-01","Martin","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2010-12-01","Vtarasov","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-01-01","Ep","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-01-01","Martin","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-01-01","Vtarasov","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-02-01","Ludovic.Rousseau","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-02-01","Martin","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-02-01","Vtarasov","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-03-01","Ludovic.Rousseau","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-03-01","Martin","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
"2011-03-01","Vtarasov","Misto",1,2,15,18,5.55555555555556,11.1111111111111,83.3333333333333
